Employee _ID,Name,Department,Job _Role,Performance _Score,KPI _Score,Attendance ,Peer _Rating,Task_ Completion ,Work _Hours _Logged,Manager _Feedback,Training _Hours,Promotion _Eligibility
472565,Ahana  Bains,HR,HR Manager,81,85.26,82.08,4.7,92.66,48,4.5,28,No
357116,Stuvan Gour,Sales,Account Manager,75,79.76,84.97,4.4,84.33,44,3.1,13,No
146234,Dharmajan Deshpande,Finance,Accountant,81,81.86,97.73,3.4,77.74,46,3.1,27,No
344684,Miraya Bala,IT,Data Analyst,55,77.3,76,3.6,71.76,35,3.7,3,No
993445,Yuvaan Ramachandran,Marketing,Marketing Executive,66,66.74,89.24,4.7,82.18,50,4.3,0,No
524782,Umang Ramaswamy,IT,Data Analyst,74,84.66,75.96,3.6,98.97,41,3.2,17,No
115040,Sana Venkatesh,HR,Employee Relations,86,87.64,88.71,3.7,83.11,52,3.4,14,No
737658,Anika Sundaram,Sales,Business Development,51,83.31,96.8,3.1,99.43,52,3.6,1,No
606498,Elakshi Wason,Marketing,Marketing Executive,81,60.23,98.26,3.1,90.2,52,3.9,23,No
894280,Dharmajan Ahluwalia,IT,Software Engineer,68,70.38,88.67,3.9,84.7,54,4.5,29,No
214698,Samiha Varghese,Finance,Financial Analyst,60,90.21,86.4,4.1,88.94,47,3.6,14,No
262682,Saira Kurian,IT,Software Engineer,50,73.11,85.58,4.6,91.35,49,5,1,No
868872,Purab Yohannan,Finance,Auditor,60,64.64,91.15,3.9,84.49,44,4.9,7,No
316427,Renee Mahal,HR,Recruitment Specialist,85,60.21,90.29,4.7,98.98,49,4.5,13,No
831117,Vardaniya Chaudhari,Finance,Financial Analyst,74,68.83,88.26,4.1,88.09,55,4,20,No
449942,Gatik Ratta,IT,Cybersecurity Specialist,62,80.37,88.22,3.8,95.63,36,3.5,1,No
191554,Mehul Jayaraman,IT,Software Engineer,51,86.05,84.58,3.4,99.28,43,4.8,12,No
544255,Advika Kannan,Sales,Sales Executive,50,83.85,96.19,4.1,92.16,50,4.4,14,No
562922,Dhanush Kohli,Finance,Auditor,92,61.14,84.56,4,95.61,50,4.2,2,Yes
858934,Samiha Wadhwa,Marketing,Marketing Executive,54,83.06,85.72,4.6,79.66,41,4.4,16,No
314014,Neelofar Chakraborty,Sales,Account Manager,72,79.72,92.35,3.2,71.89,40,5,24,No
481431,Oorja Dar,Sales,Sales Executive,68,79.06,80.2,3.8,74.49,46,3.6,4,No
296027,Piya Gole,HR,HR Manager,73,68.13,89.76,5,95.12,41,4.2,29,No
925720,Dhanush Rau,HR,Employee Relations,99,75.01,78.57,3.6,71.17,48,4.2,29,Yes
224768,Azad Sarin,HR,HR Manager,96,81.53,85.43,4.9,96.44,45,4.3,1,Yes
283315,Hridaan Sangha,Sales,Sales Executive,76,64.61,94.34,4.2,79.93,50,3.8,9,No
350772,Emir Bobal,IT,Data Analyst,65,81.02,93.52,4.6,85.66,51,4.9,15,No
721302,Nehmat Thakkar,HR,HR Manager,64,72.58,86.33,3.1,97.7,50,4,29,No
420355,Sahil Warrior,Finance,Financial Analyst,88,61.75,78.58,3.5,79.5,37,3.3,29,No
680880,Azad Kashyap,Sales,Sales Executive,68,70.13,91.92,4.4,96.52,37,4.4,4,No
736673,Drishya Lala,HR,HR Manager,66,85.89,89.31,3.3,88.83,45,3.1,14,No
420188,Divit Bajaj,Sales,Business Development,66,64.29,98,3.3,70.61,45,3.8,14,No
610097,Nayantara Sabharwal,Marketing,Marketing Executive,76,91.68,89.27,4.2,95.96,53,3.5,8,No
471042,Yashvi Dâ€™Alia,Marketing,Marketing Executive,96,80.18,82.92,4.1,96.08,48,4.8,17,Yes
327132,Aradhya Virk,Sales,Sales Executive,93,92.51,82.54,3.2,95.19,55,3.3,3,No
704161,Darshit Saran,Marketing,Content Strategist,93,85.53,93.61,3.8,89.12,52,4.1,3,Yes
692903,Vihaan Chakrabarti,Finance,Accountant,56,79.79,85.73,3.5,81.3,40,3.2,14,No
532049,Ehsaan Upadhyay,HR,Employee Relations,71,63.72,97.88,4.4,83.92,42,3.6,23,No
880641,Lavanya Sidhu,IT,Data Analyst,60,92.71,80.45,4.7,77.35,38,4.4,11,No
636931,Akarsh Madan,IT,Cybersecurity Specialist,91,79.12,97.42,3.3,79.64,50,4.3,4,Yes
182318,Alia Rout,Sales,Sales Executive,80,64.11,91.63,4.3,90.41,51,3.2,15,No
669867,Hridaan Chhabra,Finance,Financial Analyst,63,74.54,80.18,3.4,99.61,38,4,13,No
581080,Yakshit Kade,HR,Recruitment Specialist,84,60.04,94.97,4.5,72.76,53,3.8,29,No
637688,Arhaan Aurora,Sales,Account Manager,83,88.77,86.05,4.2,70.45,39,4.6,8,No
306594,Nishith Venkatesh,IT,Cybersecurity Specialist,82,70.89,82.57,4.6,92.68,52,3.3,18,No
452579,Taimur Sandal,Finance,Financial Analyst,69,61.39,91.16,4.9,95.6,50,3.3,5,No
732997,Madhav Samra,Finance,Auditor,53,67.78,91.33,4.6,96.66,40,3.1,1,No
586583,Seher Chaudry,HR,Recruitment Specialist,53,91.99,85.72,4.2,91.29,37,4.9,2,No
807421,Arnav Bassi,Finance,Accountant,70,71.03,95.65,4.5,92.86,48,4.1,30,No
628378,Faiyaz Raja,HR,Employee Relations,67,86.73,97.73,4.9,85.52,49,3.9,10,No
752945,Jivin Agate,Finance,Accountant,95,70.3,94.48,4.2,82.99,43,3.3,1,No
119080,Alisha Kalita,Marketing,Marketing Executive,100,67.43,87.72,4.5,82.02,40,4.6,5,Yes
490265,Anaya Dyal,IT,Software Engineer,64,63.32,86,3.6,73.79,35,3.7,17,No
124188,Tiya Bhatnagar,IT,Data Analyst,92,77.23,86.99,4.2,76.4,41,4.6,29,Yes
563352,Yuvraj  Ghosh,IT,Cybersecurity Specialist,80,91.3,85.07,4.3,74.12,47,3.2,16,No
737168,Piya Sharma,HR,Employee Relations,96,75.99,91.79,3.4,95.84,36,4.2,26,Yes
708706,Ishaan Buch,Finance,Auditor,96,91.91,98.8,4.5,78.27,38,3.4,5,No
658558,Chirag Upadhyay,HR,HR Manager,61,76.35,86.95,3.8,94.81,35,4.6,19,No
664475,Shayak Sibal,IT,Cybersecurity Specialist,65,93.19,79.86,4.1,99.77,41,4.1,1,No
698276,Ryan Bassi,Sales,Business Development,91,87.02,88.08,4.6,79.76,37,4.5,30,Yes
205046,Advika Aurora,Sales,Sales Executive,74,75.49,80.76,4.2,80.52,35,4.2,28,No
102988,Hansh Kakar,Sales,Sales Executive,91,71.64,93.84,3.3,83.87,41,3.1,1,No
219699,Saksham Mahal,Finance,Auditor,63,84.47,91.01,4.7,90.65,41,5,1,No
589664,Piya Wadhwa,Marketing,SEO Specialist,69,83.1,77.79,5,85.89,47,4.7,0,No
536049,Krish Chatterjee,Finance,Financial Analyst,98,61.78,77.14,4.8,80.96,43,3.5,22,No
817248,Indranil Srinivasan,Marketing,SEO Specialist,96,79.93,75.04,4.3,78.99,38,4.2,24,Yes
815629,Ranbir Sandal,IT,Data Analyst,57,62.32,84.92,3.8,79.96,35,4.9,23,No
936216,Ayesha Doshi,Marketing,Content Strategist,51,82.49,94.2,4.3,87.31,35,3.2,12,No
466622,Vedika Lall,Marketing,Marketing Executive,82,71.91,91.49,3.3,71.39,38,4.3,18,No
935629,Damini Karan,HR,Recruitment Specialist,54,73.16,97.07,3.7,99.33,41,3.6,11,No
349070,Elakshi Raj,IT,Data Analyst,79,92.75,98.57,4.6,99.75,55,4.4,15,No
383339,Tejas Sankaran,Marketing,Content Strategist,91,76.89,81.92,3,75.18,38,5,2,Yes
400391,Anahita Dutta,Sales,Sales Executive,84,92.51,75.23,3.4,84.25,39,4.8,0,No
243690,Vritika Sibal,Marketing,Marketing Executive,70,89.02,80.42,3,81.72,53,4.9,6,No
457483,Vihaan Manne,Sales,Sales Executive,65,74.98,87.52,4.8,86.01,52,3.4,24,No
208148,Aarav Sengupta,HR,Recruitment Specialist,81,91.34,83.42,4.9,78.38,43,3.6,10,No
808742,Jiya Iyengar,Marketing,Marketing Executive,54,93.6,99.96,3.4,86.99,45,4.8,17,No
696581,Armaan Salvi,Marketing,Marketing Executive,61,87.7,75.8,3.3,89.79,55,4.2,11,No
640400,Myra Trivedi,IT,Cybersecurity Specialist,98,84.83,95.31,4.8,91.1,46,3.2,29,No
716141,Vritika Dube,IT,Data Analyst,72,71.12,96.16,3.3,89.83,49,4.7,11,No
818099,Onkar Dugar,IT,Software Engineer,65,79.42,94.87,4.2,70.48,38,4.5,9,No
362484,Alisha Kannan,Finance,Auditor,62,90.4,80.9,3.6,92.32,52,5,23,No
347937,Onkar Balakrishnan,HR,Employee Relations,86,94.42,75.99,4.8,93.68,53,3.8,18,No
298334,Samarth Thaman,IT,Cybersecurity Specialist,66,62.65,76.56,4.5,73.18,39,4.9,8,No
627137,Zaina Banerjee,IT,Cybersecurity Specialist,60,78.45,96.8,4,90.35,54,3.9,13,No
393803,Parinaaz Raj,HR,Employee Relations,69,78.96,93.15,4.7,75.24,48,4.2,29,No
364851,Krish Sama,HR,Recruitment Specialist,51,64.07,82.6,3.6,73.63,43,4.8,8,No
266354,Prerak Kara,Sales,Sales Executive,95,70.74,94.74,4.2,82.77,49,4.6,21,Yes
615377,Vihaan Hegde,Marketing,Content Strategist,94,79.89,80.97,4.6,92.13,44,4.7,3,Yes
770107,Riya Soni,Finance,Auditor,64,69.83,82.21,4.6,71.01,50,4.4,26,No
575847,Yuvraj  Bhat,Sales,Business Development,50,92.6,95.73,3.3,92.89,36,4.2,23,No
604572,Rasha Lala,Sales,Sales Executive,81,88.21,79.32,4.4,73.46,39,4.6,24,No
729190,Devansh Behl,Marketing,Content Strategist,77,90.79,75.54,4.3,75.73,49,3.5,26,No
722835,Kartik Vaidya,Marketing,Marketing Executive,86,81.2,76.39,4.7,88.85,38,3.3,2,No
901257,Nakul Sane,Finance,Financial Analyst,53,73.52,82.66,4.3,78.23,41,3.9,29,No
779481,Rasha Sundaram,Finance,Auditor,84,93.56,77.92,3.7,98.9,47,3.2,13,No
647097,Aarna Aggarwal,HR,HR Manager,75,75.35,82.22,4.1,97.3,44,4.2,28,No
498714,Kavya Chaudhuri,Sales,Business Development,61,67.24,81.29,5,74.2,53,3.6,23,No
697184,Jiya Bhattacharyya,HR,HR Manager,77,79.26,83.83,3.1,73,48,4.3,0,No
879133,Nishith Luthra,Marketing,Content Strategist,51,85.35,75.26,4.8,85.73,46,3.3,28,No
101319,Rasha Taneja,Marketing,Content Strategist,94,94.56,81.58,4.2,78.81,36,4.1,0,Yes
383680,Bhavin Gandhi,HR,Employee Relations,100,72.57,92.73,3,81.93,37,3.2,3,No
532562,Tushar Gala,IT,Software Engineer,63,86.47,97.51,3.5,99.46,50,5,8,No
544561,Saanvi Raju,Finance,Auditor,72,68.55,86.23,4.4,90.71,40,3.7,26,No
600619,Lagan Vaidya,Finance,Financial Analyst,54,77.8,91.49,3.8,93.43,35,3.3,19,No
406414,Saanvi Jha,Finance,Financial Analyst,98,61.89,83.01,3.7,78.55,51,3.2,11,No
465158,Indrans Sehgal,Finance,Auditor,74,66.15,83.3,4.8,91.83,42,3.7,28,No
998180,Kimaya Khurana,HR,HR Manager,96,88.57,87.29,4.4,79,39,4.5,14,Yes
521118,Jayant Korpal,IT,Data Analyst,78,66.35,96.82,4.3,77.96,55,3.1,21,No
146964,Kavya Choudhury,IT,Data Analyst,65,77.53,98.66,3.2,79.54,36,3.1,10,No
959628,Lavanya Mangat,Marketing,Marketing Executive,77,83.45,84.07,4.8,97.62,50,3.2,7,No
720368,Gokul Deep,HR,Recruitment Specialist,57,65.32,82.5,4,80.94,42,3.4,1,No
893936,Diya Babu,HR,HR Manager,62,61.17,89.53,3.4,92.35,38,3.1,25,No
440512,Vidur Bera,Marketing,Content Strategist,100,80.26,86.94,4.5,75.26,54,3.5,28,No
425069,Myra Kar,HR,HR Manager,92,70.24,94.15,3.7,88.58,52,4,27,No
120682,Devansh Badami,Sales,Business Development,93,79.27,85.2,4.4,75.63,35,4.7,30,Yes
753155,Yashvi Mangal,Sales,Sales Executive,57,88.55,83.91,4,91.33,52,3.7,6,No
399105,Samarth Sathe,Sales,Business Development,53,85.91,97.66,3.4,77.5,37,3.7,0,No
800901,Tarini Deol,IT,Data Analyst,53,89.75,84.37,3.8,81.34,55,3.5,19,No
245924,Dhanush Rastogi,Sales,Sales Executive,90,61.29,91.74,3.5,76.8,50,4.1,4,Yes
577958,Jayan Sani,Finance,Financial Analyst,60,64.18,79.58,4.6,80.33,44,3.8,18,No
697287,Tara Rao,HR,HR Manager,55,76.87,75.93,4.4,75.87,43,3,29,No
472083,Saanvi Bora,IT,Software Engineer,63,67.15,92.23,4.7,74.41,47,3.6,20,No
190712,Yasmin Sundaram,Finance,Auditor,75,85.85,85.17,4.1,86.1,45,3.9,22,No
657379,Saira Bhatnagar,Sales,Sales Executive,66,79.74,80.07,4.5,72.74,55,4,15,No
139338,Reyansh Date,Finance,Financial Analyst,98,61.08,99.13,3.8,94.38,36,4.3,8,Yes
822519,Drishya Loke,Finance,Accountant,86,86.8,90.67,3.4,73.37,38,3,16,No
693816,Miraan Kara,IT,Data Analyst,71,70.4,80.44,4.6,80.31,37,3.2,24,No
528008,Vihaan Borah,Sales,Account Manager,82,65.01,97.83,4.4,77.85,45,4,9,No
726992,Himmat Manne,Sales,Sales Executive,64,89.79,93.7,4.6,87.56,46,4.2,20,No
919129,Ehsaan Bains,HR,HR Manager,85,67.21,80.28,3.4,76.55,50,3.3,30,No
288216,Ela Agrawal,Sales,Account Manager,57,66.1,77.03,3.3,86.11,41,4.5,15,No
829382,Eva Lad,Finance,Accountant,86,64.63,84,3.4,96.29,36,4.7,13,Yes
411201,Devansh De,Marketing,SEO Specialist,78,84.04,83.51,4,70.1,44,4.8,12,No
232350,Mishti Sinha,HR,Recruitment Specialist,86,67.16,85.52,3.4,71.14,52,3.3,29,No
757436,Taimur Bhatia,Sales,Business Development,66,77.43,91.8,4.4,93.28,35,3.3,16,No
215298,Aniruddh Manda,HR,Employee Relations,100,84.18,88.02,3.2,90.71,41,3.2,13,No
407191,Diya Sidhu,Sales,Business Development,93,67.74,83.89,4.6,70.31,41,3.1,16,No
655164,Aayush Dasgupta,Finance,Accountant,66,69.8,89.37,4.6,70.97,55,4.3,28,No
461843,Shlok Bhasin,IT,Data Analyst,78,67.49,89.69,5,76.3,47,4.5,1,No
127172,Himmat Chandran,HR,Employee Relations,57,61.57,96.12,4.3,75.49,37,4.4,17,No
297565,Elakshi Sane,IT,Data Analyst,76,87.73,100,4.7,88.21,55,3.7,17,No
729491,Shlok Saran,HR,Employee Relations,51,61.67,94.06,3.9,77.12,47,4.9,22,No
728091,Reyansh Rout,IT,Cybersecurity Specialist,85,69.34,98.24,4,92.63,47,3.7,6,No
377988,Ojas Sood,Sales,Account Manager,83,67.63,80.69,3,96.14,39,3.1,9,No
856933,Kiaan Shenoy,Sales,Business Development,97,85.91,96.27,4.6,96.49,47,4.9,22,Yes
952873,Ahana  Raju,IT,Data Analyst,87,89.39,89.47,3.4,82.71,42,3.7,3,No
666026,Pihu Balan,Finance,Financial Analyst,92,72.21,90.75,4.2,94.67,49,4.3,7,Yes
953160,Jiya De,Sales,Sales Executive,57,64.03,93.75,3.1,98.61,50,4.9,13,No
494930,Diya Lalla,HR,Recruitment Specialist,88,88.81,90.4,3.7,75.9,53,4.5,10,Yes
758984,Anaya Chandran,Sales,Business Development,61,79.1,97.92,4.2,72.49,52,3.6,19,No
723744,Pari Rege,Sales,Account Manager,51,94.08,97.63,4.2,73.26,35,3.8,22,No
848235,Aayush Bir,Marketing,Content Strategist,72,75.76,81.02,3.8,81.35,42,3.5,22,No
344633,Zoya Agate,Finance,Accountant,80,93.18,98.53,4.4,91.59,52,5,5,No
458013,Saira Verma,Sales,Account Manager,71,78.43,96.34,3.1,83.12,40,4.3,14,No
796792,Jayan Lalla,HR,Employee Relations,79,75.44,79.22,3.9,91.84,55,4.4,25,No
656962,Nishith Srivastava,Finance,Financial Analyst,88,61.21,75.16,3.1,78.05,52,4.8,27,Yes
949278,Arhaan Chahal,IT,Software Engineer,72,77.58,97.26,4.4,84.75,48,4,4,No
948826,Pranay Kalita,IT,Cybersecurity Specialist,95,72.69,87.88,3.3,76.52,46,3.5,7,No
278563,Heer Atwal,HR,Recruitment Specialist,69,78.55,76.49,4.8,78.97,48,4.3,5,No
193666,Myra Mall,Finance,Accountant,61,92.19,81.33,3.5,84.17,41,4.2,13,No
467771,Mahika Hayre,IT,Cybersecurity Specialist,56,92.37,78.06,4.5,82.87,49,3.9,13,No
305281,Biju Mane,Marketing,Content Strategist,80,65.2,93.17,3.9,74.66,49,3.3,29,No
771970,Samarth Acharya,HR,HR Manager,59,71,97.59,3.7,86.87,52,4.9,4,No
209083,Damini Malhotra,HR,HR Manager,99,79.53,96.02,4.6,88.53,52,3.8,0,No
641990,Vritika Tara,Finance,Accountant,74,74.03,84.32,3.5,96.06,40,4.1,5,No
838087,Damini Raju,Finance,Auditor,58,93.77,97.75,3.5,91.59,52,3.3,19,No
245396,Jiya Wali,IT,Data Analyst,72,60.52,77.69,4.3,89.2,36,3.1,11,No
935669,Vihaan Sura,Sales,Business Development,95,60.86,77.66,3.3,75.23,39,3.9,21,No
716173,Saanvi Subramanian,HR,Employee Relations,91,65.44,81.12,3.5,79.83,53,4,23,No
742750,Vivaan Saini,HR,Employee Relations,61,83.38,84.54,4.7,97.28,50,4.3,11,No
187560,Aarav Karan,Marketing,Marketing Executive,54,85.46,81,4.8,84.77,51,4.6,27,No
430854,Inaaya  Shan,IT,Data Analyst,81,86.11,98.13,4.2,70.43,50,4.1,14,No
757424,Anahita Mallick,Finance,Accountant,95,60.26,83.93,4,78.23,41,3.9,20,No
954259,Anya Ratta,IT,Cybersecurity Specialist,51,94.4,75.91,4.2,71.35,37,3.7,18,No
733338,Nitara Shenoy,Finance,Financial Analyst,93,75.34,93.93,4.4,76.02,37,3.3,20,No
907038,Gokul Lalla,HR,Recruitment Specialist,61,71.96,99.78,3.5,89.26,41,4.6,9,No
767444,Diya Sandhu,Finance,Auditor,77,90.63,91.38,4.1,87.69,50,4.3,24,No
213126,Seher Bali,IT,Data Analyst,88,67.52,83.44,3.5,72.34,36,3.1,13,No
640097,Vivaan Krishna,IT,Software Engineer,72,71.06,94.43,3.3,76.05,35,4.5,7,No
883472,Veer Sur,Marketing,Marketing Executive,63,64.1,76.82,4.2,83.88,49,3.3,11,No
429927,Yasmin Som,Sales,Business Development,90,79.96,98.31,4.9,93.19,52,3.9,10,No
920466,Oorja Kala,Sales,Sales Executive,65,92.01,87.05,3.9,72.35,37,3.2,5,No
618938,Misha Shenoy,HR,Employee Relations,98,88.2,84.25,4.1,94.91,41,3,23,No
591046,Dhruv Seth,IT,Data Analyst,62,65.39,85.45,4.1,88.91,55,3.3,5,No
903328,Diya Bath,Finance,Auditor,59,80.49,92.58,3.1,97.33,37,4.4,7,No
117607,Heer Kade,Finance,Auditor,78,93.92,95.98,4.7,88.35,47,4.3,17,No
785923,Darshit Sastry,Sales,Account Manager,72,64.02,97.02,4.9,97.09,42,4,11,No
196285,Tanya Raja,IT,Data Analyst,66,77.6,82.98,3.5,95.52,50,3.3,8,No
307074,Renee Chatterjee,IT,Software Engineer,67,87.56,86.43,3.7,87.75,55,4,29,No
863944,Suhana Amble,Marketing,Marketing Executive,62,85.49,76.63,3.8,88.57,52,4.2,27,No
107974,Tarini Korpal,Sales,Business Development,73,63.71,94.52,3.2,78.06,53,3.5,24,No
963103,Anay Gole,IT,Cybersecurity Specialist,65,92.11,78.49,3.2,81.68,48,4,15,No
640424,Reyansh Toor,Marketing,Marketing Executive,60,65.98,99.44,3,80.47,35,3.6,8,No
193366,Hansh Sunder,Marketing,Marketing Executive,69,74.15,97.11,4.6,99.02,53,3.9,21,No
821885,Ivana Sur,HR,HR Manager,61,75.16,80.48,3.4,71.74,47,3.1,14,No
621461,Rati Krishnamurthy,HR,Recruitment Specialist,58,64.03,94.45,3.4,82.85,47,4.9,26,No
508654,Gatik Karnik,HR,HR Manager,80,93.07,83.14,4.7,92.2,48,3.7,2,No
426921,Zaina Kothari,HR,Recruitment Specialist,95,90.35,92.19,5,83.62,42,4.7,9,Yes
221469,Arhaan Lalla,Sales,Account Manager,63,89.02,88.28,3,73.79,49,4.9,11,No
956549,Ojas Mahal,Marketing,Marketing Executive,86,83.01,91.94,4.9,76.76,45,4.9,25,Yes
982401,Jivin Kaul,Finance,Financial Analyst,76,65.03,88.72,3.9,76.43,43,4.8,18,No
486505,Aarna Arora,IT,Data Analyst,87,77.58,87.22,4.5,82.74,50,3.9,14,No
331329,Aarush Luthra,IT,Data Analyst,68,86.24,87.27,4.6,71.09,52,4.4,17,No
239159,Nirvi Sengupta,Sales,Account Manager,57,78.92,79.94,4.1,71.16,49,4.3,14,No
990528,Riya Dixit,Sales,Account Manager,84,70.41,84.45,3.1,79.68,41,5,28,No
921351,Tarini Sachdev,Sales,Sales Executive,87,61.93,77.4,3.3,94.91,41,3.4,30,No
524971,Heer Barman,Sales,Account Manager,99,87.81,98.86,3.9,88.14,48,3.4,1,No
129789,Aarav Srivastava,IT,Data Analyst,51,79.83,77.73,3.3,89,44,3.1,25,No
556785,Damini Bhakta,Sales,Sales Executive,53,78.41,95.85,4.3,89.66,42,4.3,10,No
823424,Aarav Chaudhuri,Finance,Financial Analyst,85,61.34,86.07,4.6,71.96,35,4.3,12,No
697225,Nehmat Sastry,IT,Cybersecurity Specialist,99,89.21,95.33,3.8,92.04,47,3.4,27,No
164753,Manjari Yohannan,HR,HR Manager,64,80.87,99.86,3.1,75.99,50,4.1,11,No
793996,Stuvan Dada,Finance,Auditor,94,84.76,84.33,3.3,89.65,46,3.2,30,No
738308,Taran Verma,Finance,Auditor,86,90.24,89.68,4.5,85.8,51,4.4,21,Yes
256422,Adira Chandran,Finance,Auditor,96,89.98,85.72,3.3,75.48,53,3.4,22,No
522247,Devansh Buch,IT,Cybersecurity Specialist,70,76.66,89.69,3.2,88.89,37,3.5,29,No
158074,Taimur Gulati,IT,Cybersecurity Specialist,62,90.92,90.04,3.4,95.32,52,4.4,9,No
605041,Piya Dhingra,IT,Data Analyst,58,88.36,78.53,4.1,75.44,50,4.5,9,No
680481,Neelofar Karnik,Sales,Sales Executive,69,82.17,87.38,4.8,71.44,49,3.7,7,No
290472,Prisha Sandhu,Sales,Account Manager,68,92.41,81.86,4.8,85.45,35,4.8,8,No
463295,Himmat Ramachandran,Marketing,Marketing Executive,93,61.75,85.35,3.8,79.34,42,4.4,18,Yes
792704,Zara Tara,IT,Software Engineer,92,70.64,88.16,4.3,79.03,35,3.5,27,No
367786,Nitara Tella,Sales,Sales Executive,53,87.44,75.8,4.7,95.67,49,4.1,23,No
431693,Jivika Balay,Sales,Account Manager,53,90.39,86.66,3.3,94.16,40,3,1,No
775143,Mehul Kara,Finance,Accountant,60,63.15,85.11,4.8,89.78,46,3.2,17,No
546758,Alia Handa,HR,Recruitment Specialist,91,70.79,81.13,4.6,75.09,53,4.8,30,Yes
570393,Ira Sen,Sales,Account Manager,55,76.41,84.18,4.8,93.31,52,3.4,28,No
499627,Shray Badami,Sales,Sales Executive,96,60.74,79.25,4.6,70.39,52,3.8,27,No
490730,Krish Kata,Finance,Auditor,59,90.91,79.19,4.4,97,53,4.1,4,No
511585,Dhanush Arora,Marketing,SEO Specialist,58,61.46,84.78,4.8,80.35,35,4.1,2,No
132252,Darshit Shere,IT,Cybersecurity Specialist,65,70.79,97.93,3.5,95.62,44,4.9,14,No
291381,Tarini Karpe,IT,Data Analyst,73,91.48,94.22,3.8,93.93,48,3.6,8,No
258946,Amani Sundaram,HR,Employee Relations,60,62.31,75.3,3.3,82.57,42,4.7,3,No
782846,Oorja Thaman,Finance,Auditor,71,66.46,76.52,3.6,80.55,45,4.8,23,No
489260,Piya Kale,IT,Cybersecurity Specialist,67,67.68,80.94,3.8,83.57,44,4.8,5,No
982937,Aradhya Deo,HR,HR Manager,93,61.21,79.9,4.2,99.3,49,3,14,No
577270,Vardaniya Dayal,Finance,Financial Analyst,72,84.36,84.32,4.5,81.06,53,4.8,24,No
912975,Piya Bora,Sales,Business Development,57,62.31,80.67,4.6,90.79,48,4.9,2,No
652581,Yuvaan Sengupta,HR,Employee Relations,74,82.89,77.99,4.9,82.3,44,3.9,10,No
734862,Biju Chaudhuri,Marketing,SEO Specialist,53,83.41,99.4,3.8,87.67,44,4,13,No
949635,Prerak Mannan,IT,Cybersecurity Specialist,61,65.37,95.69,3.5,73.94,54,4.2,25,No
211458,Priyansh Dalal,Finance,Auditor,85,63.87,91.91,3.1,93.82,50,3.4,28,No
575964,Kaira Sule,HR,Employee Relations,54,90.75,79.33,4.2,82.03,52,3.7,14,No
182544,Damini Sethi,Finance,Accountant,93,65.43,75.96,3.4,76.71,43,4.3,19,Yes
382185,Kashvi Sandal,HR,Recruitment Specialist,90,90.28,88.19,3.6,85.18,40,3.4,1,No
392413,Mamooty Doshi,HR,Employee Relations,78,70.64,92.94,3.3,70.66,45,4.9,10,No
838326,Ishita Sethi,HR,Recruitment Specialist,87,89.9,84.85,4,80.55,42,4.5,8,Yes
967016,Faiyaz Kamdar,Marketing,Marketing Executive,75,82.62,82.25,3.5,74,50,3.7,1,No
266926,Miraya Kapadia,HR,Employee Relations,99,92.86,96.75,4.8,81.98,39,3.3,23,No
581595,Diya Lalla,Finance,Financial Analyst,84,81.8,77.79,4.8,86.76,50,3.7,17,No
221365,Hunar Sehgal,Finance,Auditor,74,91.69,86,3.9,97.03,38,3.7,26,No
525539,Kismat Biswas,Sales,Sales Executive,99,86.5,78.69,3.8,80.89,38,3.3,29,No
102907,Inaaya  Randhawa,Finance,Auditor,60,73.47,79.31,3.8,92.24,52,4,28,No
498083,Lakshay Kota,Finance,Accountant,75,67.1,89.08,4.8,72.98,53,4.9,24,No
292640,Advik Saraf,IT,Data Analyst,56,70.76,78,3.4,94.74,47,4.2,19,No
255426,Yashvi Handa,IT,Software Engineer,70,83.42,83.81,4.3,98.07,46,4.5,16,No
509587,Tushar Gola,Finance,Auditor,90,84.37,76.52,4.8,72.26,49,3.1,12,No
648618,Yashvi Loyal,HR,Employee Relations,66,70.95,88.77,3.8,83.94,53,3.6,20,No
237189,Ehsaan Mallick,IT,Data Analyst,76,62.75,79.52,3.5,73.24,42,4.6,4,No
199050,Vidur Chandran,Marketing,Content Strategist,100,87.52,94.86,4.7,92.66,48,4.2,24,Yes
112977,Jivika Goda,IT,Software Engineer,87,94.5,84.76,3,91.5,53,4.6,7,Yes
425234,Lakshay Iyer,Marketing,Content Strategist,60,75.49,89.37,3.3,87.99,52,4.3,13,No
481877,Azad Sarma,IT,Cybersecurity Specialist,57,66.56,89.68,4.6,86.03,43,3.1,18,No
624685,Hrishita Bhandari,IT,Cybersecurity Specialist,96,60.16,96.41,4.9,77.69,54,3.9,19,No
874584,Alia Lata,Sales,Sales Executive,87,75.16,75.96,4.8,71.65,43,4.6,14,Yes
545145,Neelofar Cherian,Marketing,Content Strategist,61,80.25,85.36,3.9,88.09,45,4.9,1,No
578775,Indranil Varughese,HR,Employee Relations,74,75.02,98.23,4.4,76.45,47,3.6,17,No
924070,Lavanya Gaba,Finance,Auditor,85,85.87,98.46,3.2,97.77,53,3.2,17,No
588338,Saira Deol,IT,Cybersecurity Specialist,65,90.17,89.04,3.5,77.9,55,3.4,7,No
626281,Gatik Choudhry,Marketing,Content Strategist,57,93.55,82.82,4,78.75,46,4.2,4,No
364502,Prerak Lalla,Finance,Financial Analyst,100,82.31,80.55,4.9,72.66,39,4.6,30,Yes
353340,Anika Gole,Sales,Business Development,98,67.51,85.89,4.2,86.55,44,3.5,11,No
